"SampleYear","Era","Site","BenthicReefSpecies","DiveReplicate","DepthZone","Density_m2"
2015,"Pre-Construction","Marguerite Central","Apostichopus parvimensis","2","Middle",0
2015,"Pre-Construction","Marguerite Central","Mesocentrotus franciscanus","1","Inner",0
2015,"Pre-Construction","Marguerite Central","Mesocentrotus franciscanus","1","Middle",0.333333333333333
2015,"Pre-Construction","Marguerite Central","Mesocentrotus franciscanus","2","Inner",0.05
2015,"Pre-Construction","Marguerite Central","Mesocentrotus franciscanus","2","Middle",0.1
2015,"Pre-Construction","Marguerite Central","Patiria miniata","1","Inner",0
2015,"Pre-Construction","Marguerite Central","Patiria miniata","1","Middle",0
2015,"Pre-Construction","Marguerite Central","Patiria miniata","2","Inner",0
2015,"Pre-Construction","Marguerite Central","Patiria miniata","2","Middle",0
2015,"Pre-Construction","Marguerite Central","Pisaster giganteus","1","Inner",0
2015,"Pre-Construction","Marguerite Central","Pisaster giganteus","1","Middle",0
2015,"Pre-Construction","Marguerite Central","Pisaster giganteus","2","Inner",0
2015,"Pre-Construction","Marguerite Central","Pisaster giganteus","2","Middle",0
2015,"Pre-Construction","Marguerite Central","Pisaster ochraceus","1","Inner",0
2015,"Pre-Construction","Marguerite Central","Pisaster ochraceus","1","Middle",0
2015,"Pre-Construction","Marguerite Central","Pisaster ochraceus","2","Inner",0
2015,"Pre-Construction","Marguerite Central","Pisaster ochraceus","2","Middle",0
2015,"Pre-Construction","Marguerite Central","Strongylocentrotus purpuratus","1","Inner",1.43333333333333
2015,"Pre-Construction","Marguerite Central","Strongylocentrotus purpuratus","1","Middle",0.8
2015,"Pre-Construction","Marguerite Central","Strongylocentrotus purpuratus","2","Inner",2.43333333333333
2015,"Pre-Construction","Marguerite Central","Strongylocentrotus purpuratus","2","Middle",0.366666666666667
2015,"Pre-Construction","Marguerite East","Apostichopus californicus","1","Inner",0
2015,"Pre-Construction","Marguerite East","Apostichopus californicus","1","Middle",0
2015,"Pre-Construction","Marguerite East","Apostichopus californicus","2","Inner",0
2015,"Pre-Construction","Marguerite East","Apostichopus californicus","2","Middle",0
2015,"Pre-Construction","Marguerite East","Apostichopus parvimensis","1","Inner",0
2015,"Pre-Construction","Marguerite East","Apostichopus parvimensis","1","Middle",0
2015,"Pre-Construction","Marguerite East","Apostichopus parvimensis","2","Inner",0
2015,"Pre-Construction","Marguerite East","Apostichopus parvimensis","2","Middle",0
2015,"Pre-Construction","Marguerite East","Mesocentrotus franciscanus","1","Inner",0
2015,"Pre-Construction","Marguerite East","Mesocentrotus franciscanus","1","Middle",0.483333333333333
2015,"Pre-Construction","Marguerite East","Mesocentrotus franciscanus","2","Inner",0
2015,"Pre-Construction","Marguerite East","Mesocentrotus franciscanus","2","Middle",0.316666666666667
2015,"Pre-Construction","Marguerite East","Patiria miniata","1","Inner",0
2015,"Pre-Construction","Marguerite East","Patiria miniata","1","Middle",0
2015,"Pre-Construction","Marguerite East","Patiria miniata","2","Inner",0
2015,"Pre-Construction","Marguerite East","Patiria miniata","2","Middle",0
2015,"Pre-Construction","Marguerite East","Pisaster giganteus","1","Inner",0
2015,"Pre-Construction","Marguerite East","Pisaster giganteus","1","Middle",0
2015,"Pre-Construction","Marguerite East","Pisaster giganteus","2","Inner",0
2015,"Pre-Construction","Marguerite East","Pisaster giganteus","2","Middle",0
2015,"Pre-Construction","Marguerite East","Pisaster ochraceus","1","Inner",0
2015,"Pre-Construction","Marguerite East","Pisaster ochraceus","1","Middle",0
2015,"Pre-Construction","Marguerite East","Pisaster ochraceus","2","Inner",0
2015,"Pre-Construction","Marguerite East","Pisaster ochraceus","2","Middle",0
2015,"Pre-Construction","Marguerite East","Strongylocentrotus purpuratus","1","Inner",1.5
2015,"Pre-Construction","Marguerite East","Strongylocentrotus purpuratus","1","Middle",5
2015,"Pre-Construction","Marguerite East","Strongylocentrotus purpuratus","2","Inner",0.0833333333333333
2015,"Pre-Construction","Marguerite East","Strongylocentrotus purpuratus","2","Middle",0.183333333333333
2015,"Pre-Construction","Albondigas","Apostichopus californicus","1","Inner",0
2015,"Pre-Construction","Albondigas","Apostichopus californicus","1","Middle",0
2015,"Pre-Construction","Albondigas","Apostichopus californicus","1","Outer",0
2015,"Pre-Construction","Albondigas","Apostichopus californicus","2","Inner",0
2015,"Pre-Construction","Albondigas","Apostichopus californicus","2","Middle",0
2015,"Pre-Construction","Albondigas","Apostichopus californicus","2","Outer",0
2015,"Pre-Construction","Albondigas","Apostichopus parvimensis","1","Inner",0
2015,"Pre-Construction","Albondigas","Apostichopus parvimensis","1","Middle",0
2015,"Pre-Construction","Albondigas","Apostichopus parvimensis","1","Outer",0.0333333333333333
2015,"Pre-Construction","Albondigas","Apostichopus parvimensis","2","Inner",0
2015,"Pre-Construction","Albondigas","Apostichopus parvimensis","2","Middle",0
2015,"Pre-Construction","Albondigas","Apostichopus parvimensis","2","Outer",0
2015,"Pre-Construction","Albondigas","Mesocentrotus franciscanus","1","Inner",0.0166666666666667
2015,"Pre-Construction","Albondigas","Mesocentrotus franciscanus","1","Middle",0.7
2015,"Pre-Construction","Albondigas","Mesocentrotus franciscanus","1","Outer",2.76666666666667
2015,"Pre-Construction","Albondigas","Mesocentrotus franciscanus","2","Inner",0.0333333333333333
2015,"Pre-Construction","Albondigas","Mesocentrotus franciscanus","2","Middle",0.533333333333333
2015,"Pre-Construction","Albondigas","Mesocentrotus franciscanus","2","Outer",5.41666666666667
2015,"Pre-Construction","Albondigas","Patiria miniata","1","Inner",0
2015,"Pre-Construction","Albondigas","Patiria miniata","1","Middle",0
2015,"Pre-Construction","Albondigas","Patiria miniata","1","Outer",0.0166666666666667
2015,"Pre-Construction","Albondigas","Patiria miniata","2","Inner",0
2015,"Pre-Construction","Albondigas","Patiria miniata","2","Middle",0
2015,"Pre-Construction","Albondigas","Patiria miniata","2","Outer",0.0666666666666667
2015,"Pre-Construction","Albondigas","Pisaster giganteus","1","Inner",0
2015,"Pre-Construction","Albondigas","Pisaster giganteus","1","Middle",0
2015,"Pre-Construction","Albondigas","Pisaster giganteus","1","Outer",0
2015,"Pre-Construction","Albondigas","Pisaster giganteus","2","Inner",0
2015,"Pre-Construction","Albondigas","Pisaster giganteus","2","Middle",0
2015,"Pre-Construction","Albondigas","Pisaster giganteus","2","Outer",0
2015,"Pre-Construction","Albondigas","Pisaster ochraceus","1","Inner",0
2015,"Pre-Construction","Albondigas","Pisaster ochraceus","1","Middle",0
2015,"Pre-Construction","Albondigas","Pisaster ochraceus","1","Outer",0
2015,"Pre-Construction","Albondigas","Pisaster ochraceus","2","Inner",0
2015,"Pre-Construction","Albondigas","Pisaster ochraceus","2","Middle",0
2015,"Pre-Construction","Albondigas","Pisaster ochraceus","2","Outer",0
2015,"Pre-Construction","Albondigas","Strongylocentrotus purpuratus","1","Inner",0.0166666666666667
2015,"Pre-Construction","Albondigas","Strongylocentrotus purpuratus","1","Middle",0.983333333333333
2015,"Pre-Construction","Albondigas","Strongylocentrotus purpuratus","1","Outer",0.966666666666667
2015,"Pre-Construction","Albondigas","Strongylocentrotus purpuratus","2","Inner",0.116666666666667
2015,"Pre-Construction","Albondigas","Strongylocentrotus purpuratus","2","Middle",0.233333333333333
2015,"Pre-Construction","Albondigas","Strongylocentrotus purpuratus","2","Outer",2.36666666666667
2015,"Pre-Construction","Hawthorne Reef","Apostichopus californicus","1","Inner",0
2015,"Pre-Construction","Hawthorne Reef","Apostichopus californicus","1","Middle",0
2015,"Pre-Construction","Hawthorne Reef","Apostichopus californicus","1","Outer",0
2015,"Pre-Construction","Hawthorne Reef","Apostichopus californicus","1","Deep",0
2015,"Pre-Construction","Hawthorne Reef","Apostichopus californicus","2","Inner",0
2015,"Pre-Construction","Hawthorne Reef","Apostichopus californicus","2","Middle",0
2015,"Pre-Construction","Hawthorne Reef","Apostichopus californicus","2","Outer",0
2015,"Pre-Construction","Hawthorne Reef","Apostichopus californicus","2","Deep",0.0166666666666667
2015,"Pre-Construction","Hawthorne Reef","Apostichopus parvimensis","1","Inner",0
2015,"Pre-Construction","Hawthorne Reef","Apostichopus parvimensis","1","Middle",0
2015,"Pre-Construction","Hawthorne Reef","Apostichopus parvimensis","1","Outer",0
2015,"Pre-Construction","Hawthorne Reef","Apostichopus parvimensis","1","Deep",0.0333333333333333
2015,"Pre-Construction","Hawthorne Reef","Apostichopus parvimensis","2","Inner",0
2015,"Pre-Construction","Hawthorne Reef","Apostichopus parvimensis","2","Middle",0
2015,"Pre-Construction","Hawthorne Reef","Apostichopus parvimensis","2","Outer",0
2015,"Pre-Construction","Hawthorne Reef","Apostichopus parvimensis","2","Deep",0.0833333333333333
2015,"Pre-Construction","Hawthorne Reef","Mesocentrotus franciscanus","1","Inner",0.183333333333333
2015,"Pre-Construction","Hawthorne Reef","Mesocentrotus franciscanus","1","Middle",1.38333333333333
2015,"Pre-Construction","Hawthorne Reef","Mesocentrotus franciscanus","1","Outer",0.233333333333333
2015,"Pre-Construction","Hawthorne Reef","Mesocentrotus franciscanus","1","Deep",0
2015,"Pre-Construction","Hawthorne Reef","Mesocentrotus franciscanus","2","Inner",0.0166666666666667
2015,"Pre-Construction","Hawthorne Reef","Mesocentrotus franciscanus","2","Middle",0.4
2015,"Pre-Construction","Hawthorne Reef","Mesocentrotus franciscanus","2","Outer",0.916666666666667
2015,"Pre-Construction","Hawthorne Reef","Mesocentrotus franciscanus","2","Deep",0.0166666666666667
2015,"Pre-Construction","Hawthorne Reef","Patiria miniata","1","Inner",0
2015,"Pre-Construction","Hawthorne Reef","Patiria miniata","1","Middle",0
2015,"Pre-Construction","Hawthorne Reef","Patiria miniata","1","Outer",0.1
2015,"Pre-Construction","Hawthorne Reef","Patiria miniata","1","Deep",0.333333333333333
2015,"Pre-Construction","Hawthorne Reef","Patiria miniata","2","Inner",0
2015,"Pre-Construction","Hawthorne Reef","Patiria miniata","2","Middle",0
2015,"Pre-Construction","Hawthorne Reef","Patiria miniata","2","Outer",0
2015,"Pre-Construction","Hawthorne Reef","Patiria miniata","2","Deep",0.216666666666667
2015,"Pre-Construction","Hawthorne Reef","Pisaster giganteus","1","Inner",0
2015,"Pre-Construction","Hawthorne Reef","Pisaster giganteus","1","Middle",0
2015,"Pre-Construction","Hawthorne Reef","Pisaster giganteus","1","Outer",0
2015,"Pre-Construction","Hawthorne Reef","Pisaster giganteus","1","Deep",0
2015,"Pre-Construction","Hawthorne Reef","Pisaster giganteus","2","Inner",0
2015,"Pre-Construction","Hawthorne Reef","Pisaster giganteus","2","Middle",0
2015,"Pre-Construction","Hawthorne Reef","Pisaster giganteus","2","Outer",0
2015,"Pre-Construction","Hawthorne Reef","Pisaster giganteus","2","Deep",0
2015,"Pre-Construction","Hawthorne Reef","Pisaster ochraceus","1","Inner",0
2015,"Pre-Construction","Hawthorne Reef","Pisaster ochraceus","1","Middle",0
2015,"Pre-Construction","Hawthorne Reef","Pisaster ochraceus","1","Outer",0
2015,"Pre-Construction","Hawthorne Reef","Pisaster ochraceus","1","Deep",0
2015,"Pre-Construction","Hawthorne Reef","Pisaster ochraceus","2","Inner",0
2015,"Pre-Construction","Hawthorne Reef","Pisaster ochraceus","2","Middle",0
2015,"Pre-Construction","Hawthorne Reef","Pisaster ochraceus","2","Outer",0
2015,"Pre-Construction","Hawthorne Reef","Pisaster ochraceus","2","Deep",0
2015,"Pre-Construction","Hawthorne Reef","Strongylocentrotus purpuratus","1","Inner",0.4
2015,"Pre-Construction","Hawthorne Reef","Strongylocentrotus purpuratus","1","Middle",1.05
2015,"Pre-Construction","Hawthorne Reef","Strongylocentrotus purpuratus","1","Outer",0.316666666666667
2015,"Pre-Construction","Hawthorne Reef","Strongylocentrotus purpuratus","1","Deep",0
2015,"Pre-Construction","Hawthorne Reef","Strongylocentrotus purpuratus","2","Inner",1.16666666666667
2015,"Pre-Construction","Hawthorne Reef","Strongylocentrotus purpuratus","2","Middle",2.55
2015,"Pre-Construction","Hawthorne Reef","Strongylocentrotus purpuratus","2","Outer",1.18333333333333
2015,"Pre-Construction","Hawthorne Reef","Strongylocentrotus purpuratus","2","Deep",0
2015,"Pre-Construction","Point Vicente West","Apostichopus californicus","1","Inner",0
2015,"Pre-Construction","Point Vicente West","Apostichopus californicus","1","Middle",0
2015,"Pre-Construction","Point Vicente West","Apostichopus californicus","1","Outer",0
2015,"Pre-Construction","Point Vicente West","Apostichopus californicus","1","Deep",0
2015,"Pre-Construction","Point Vicente West","Apostichopus californicus","2","Inner",0
2015,"Pre-Construction","Point Vicente West","Apostichopus californicus","2","Middle",0
2015,"Pre-Construction","Point Vicente West","Apostichopus californicus","2","Outer",0
2015,"Pre-Construction","Point Vicente West","Apostichopus californicus","2","Deep",0
2015,"Pre-Construction","Point Vicente West","Apostichopus parvimensis","1","Inner",0
2015,"Pre-Construction","Point Vicente West","Apostichopus parvimensis","1","Middle",0
2015,"Pre-Construction","Point Vicente West","Apostichopus parvimensis","1","Outer",0
2015,"Pre-Construction","Point Vicente West","Apostichopus parvimensis","1","Deep",0.0166666666666667
2015,"Pre-Construction","Point Vicente West","Apostichopus parvimensis","2","Inner",0
2015,"Pre-Construction","Point Vicente West","Apostichopus parvimensis","2","Middle",0
2015,"Pre-Construction","Point Vicente West","Apostichopus parvimensis","2","Outer",0
2015,"Pre-Construction","Point Vicente West","Apostichopus parvimensis","2","Deep",0
2015,"Pre-Construction","Point Vicente West","Mesocentrotus franciscanus","1","Inner",0.0166666666666667
2015,"Pre-Construction","Point Vicente West","Mesocentrotus franciscanus","1","Middle",0.833333333333333
2015,"Pre-Construction","Point Vicente West","Mesocentrotus franciscanus","1","Outer",0.533333333333333
2015,"Pre-Construction","Point Vicente West","Mesocentrotus franciscanus","1","Deep",0.05
2015,"Pre-Construction","Point Vicente West","Mesocentrotus franciscanus","2","Inner",0.0333333333333333
2015,"Pre-Construction","Point Vicente West","Mesocentrotus franciscanus","2","Middle",0.566666666666667
2015,"Pre-Construction","Point Vicente West","Mesocentrotus franciscanus","2","Outer",0.333333333333333
2015,"Pre-Construction","Point Vicente West","Mesocentrotus franciscanus","2","Deep",0.1
2015,"Pre-Construction","Point Vicente West","Patiria miniata","1","Inner",0
2015,"Pre-Construction","Point Vicente West","Patiria miniata","1","Middle",0
2015,"Pre-Construction","Point Vicente West","Patiria miniata","1","Outer",0
2015,"Pre-Construction","Point Vicente West","Patiria miniata","1","Deep",0.116666666666667
2015,"Pre-Construction","Point Vicente West","Patiria miniata","2","Inner",0
2015,"Pre-Construction","Point Vicente West","Patiria miniata","2","Middle",0
2015,"Pre-Construction","Point Vicente West","Patiria miniata","2","Outer",0
2015,"Pre-Construction","Point Vicente West","Patiria miniata","2","Deep",0.0166666666666667
2015,"Pre-Construction","Point Vicente West","Pisaster giganteus","1","Inner",0
2015,"Pre-Construction","Point Vicente West","Pisaster giganteus","1","Middle",0
2015,"Pre-Construction","Point Vicente West","Pisaster giganteus","1","Outer",0
2015,"Pre-Construction","Point Vicente West","Pisaster giganteus","1","Deep",0
2015,"Pre-Construction","Point Vicente West","Pisaster giganteus","2","Inner",0
2015,"Pre-Construction","Point Vicente West","Pisaster giganteus","2","Middle",0
2015,"Pre-Construction","Point Vicente West","Pisaster giganteus","2","Outer",0
2015,"Pre-Construction","Point Vicente West","Pisaster giganteus","2","Deep",0
2015,"Pre-Construction","Point Vicente West","Pisaster ochraceus","1","Inner",0
2015,"Pre-Construction","Point Vicente West","Pisaster ochraceus","1","Middle",0
2015,"Pre-Construction","Point Vicente West","Pisaster ochraceus","1","Outer",0
2015,"Pre-Construction","Point Vicente West","Pisaster ochraceus","1","Deep",0
2015,"Pre-Construction","Point Vicente West","Pisaster ochraceus","2","Inner",0
2015,"Pre-Construction","Point Vicente West","Pisaster ochraceus","2","Middle",0
2015,"Pre-Construction","Point Vicente West","Pisaster ochraceus","2","Outer",0
