Site,Year,Species,DiveReplicate,DepthZone,Density_m2,mean_chl_mg_m3,max_chl_mg_m3,min_chl_mg_m3,mean_sst_C,max_sst_C,min_sst_C,dist_200m_bath,Relief_index,Relief_SD,Relief_simpson,Substrate_index,Substrate_SD,Substrate_simpson,Latitude,Longitude,Density_100m2,Era,FunctionalGroup,Site_Category,DZ_Density_100m2,mean_Density_100m2
3 Palms East,2018,Mesocentrotus franciscanus,1,Deep,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,0,Wasting Event,Urchins,PVR&Adj,10.83333333333335,10.83333333333335
3 Palms East,2018,Mesocentrotus franciscanus,2,Outer,0.116666666666667,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,11.6666666666667,Wasting Event,Urchins,PVR&Adj,5.83333333333335,5.83333333333335
3 Palms East,2018,Mesocentrotus franciscanus,2,Deep,0.216666666666667,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,21.6666666666667,Wasting Event,Urchins,PVR&Adj,10.83333333333335,10.83333333333335
3 Palms East,2018,Patiria miniata,1,Outer,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,0,Wasting Event,Stars,PVR&Adj,1.666666666666665,1.666666666666665
3 Palms East,2018,Patiria miniata,1,Deep,0.0166666666666667,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,1.66666666666667,Wasting Event,Stars,PVR&Adj,3.333333333333335,3.333333333333335
3 Palms East,2018,Patiria miniata,2,Outer,0.0333333333333333,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,3.33333333333333,Wasting Event,Stars,PVR&Adj,1.666666666666665,1.666666666666665
3 Palms East,2018,Patiria miniata,2,Deep,0.05,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,5,Wasting Event,Stars,PVR&Adj,3.333333333333335,3.333333333333335
3 Palms East,2018,Pisaster giganteus,1,Outer,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,0,Wasting Event,Stars,PVR&Adj,0,0
3 Palms East,2018,Pisaster giganteus,1,Deep,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,0,Wasting Event,Stars,PVR&Adj,0,0
3 Palms East,2018,Pisaster giganteus,2,Outer,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,0,Wasting Event,Stars,PVR&Adj,0,0
3 Palms East,2018,Pisaster giganteus,2,Deep,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,0,Wasting Event,Stars,PVR&Adj,0,0
3 Palms East,2018,Pisaster ochraceus,1,Outer,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,0,Wasting Event,Stars,PVR&Adj,0,0
3 Palms East,2018,Pisaster ochraceus,1,Deep,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,0,Wasting Event,Stars,PVR&Adj,0,0
3 Palms East,2018,Pisaster ochraceus,2,Outer,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,0,Wasting Event,Stars,PVR&Adj,0,0
3 Palms East,2018,Pisaster ochraceus,2,Deep,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,0,Wasting Event,Stars,PVR&Adj,0,0
3 Palms East,2018,Strongylocentrotus purpuratus,1,Outer,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,0,Wasting Event,Urchins,PVR&Adj,3.333333333333335,3.333333333333335
3 Palms East,2018,Strongylocentrotus purpuratus,1,Deep,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,0,Wasting Event,Urchins,PVR&Adj,0,0
3 Palms East,2018,Strongylocentrotus purpuratus,2,Outer,0.0666666666666667,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,6.66666666666667,Wasting Event,Urchins,PVR&Adj,3.333333333333335,3.333333333333335
3 Palms East,2018,Strongylocentrotus purpuratus,2,Deep,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,0,Wasting Event,Urchins,PVR&Adj,0,0
3 Palms East,2019,Mesocentrotus franciscanus,1,Outer,0.05,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,5,Wasting Event,Urchins,PVR&Adj,6.666666666666665,6.666666666666665
3 Palms East,2019,Mesocentrotus franciscanus,1,Deep,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,0,Wasting Event,Urchins,PVR&Adj,5.83333333333335,5.83333333333335
3 Palms East,2019,Mesocentrotus franciscanus,2,Outer,0.0833333333333333,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,8.33333333333333,Wasting Event,Urchins,PVR&Adj,6.666666666666665,6.666666666666665
3 Palms East,2019,Mesocentrotus franciscanus,2,Deep,0.116666666666667,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,11.6666666666667,Wasting Event,Urchins,PVR&Adj,5.83333333333335,5.83333333333335
3 Palms East,2019,Patiria miniata,1,Outer,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,0,Wasting Event,Stars,PVR&Adj,0,0
3 Palms East,2019,Patiria miniata,1,Deep,0.1,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,10,Wasting Event,Stars,PVR&Adj,15,15
3 Palms East,2019,Patiria miniata,2,Outer,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,0,Wasting Event,Stars,PVR&Adj,0,0
3 Palms East,2019,Patiria miniata,2,Deep,0.2,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,20,Wasting Event,Stars,PVR&Adj,15,15
3 Palms East,2019,Pisaster giganteus,1,Outer,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,0,Wasting Event,Stars,PVR&Adj,0,0
3 Palms East,2019,Pisaster giganteus,1,Deep,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,0,Wasting Event,Stars,PVR&Adj,0,0
3 Palms East,2019,Pisaster giganteus,2,Outer,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,0,Wasting Event,Stars,PVR&Adj,0,0
3 Palms East,2019,Pisaster giganteus,2,Deep,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,0,Wasting Event,Stars,PVR&Adj,0,0
3 Palms East,2019,Pisaster ochraceus,1,Outer,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,0,Wasting Event,Stars,PVR&Adj,0,0
3 Palms East,2019,Pisaster ochraceus,1,Deep,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,0,Wasting Event,Stars,PVR&Adj,0,0
3 Palms East,2019,Pisaster ochraceus,2,Outer,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,0,Wasting Event,Stars,PVR&Adj,0,0
3 Palms East,2019,Pisaster ochraceus,2,Deep,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,0,Wasting Event,Stars,PVR&Adj,0,0
3 Palms East,2019,Strongylocentrotus purpuratus,1,Outer,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,0,Wasting Event,Urchins,PVR&Adj,9.16666666666665,9.16666666666665
3 Palms East,2019,Strongylocentrotus purpuratus,1,Deep,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,0,Wasting Event,Urchins,PVR&Adj,0,0
3 Palms East,2019,Strongylocentrotus purpuratus,2,Outer,0.183333333333333,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,18.3333333333333,Wasting Event,Urchins,PVR&Adj,9.16666666666665,9.16666666666665
3 Palms East,2019,Strongylocentrotus purpuratus,2,Deep,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,0,Wasting Event,Urchins,PVR&Adj,0,0
3 Palms East,2020,Mesocentrotus franciscanus,1,Outer,0.216666666666667,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,21.6666666666667,Post-Wasting Recovery,Urchins,PVR&Adj,27.5,27.5
3 Palms East,2020,Mesocentrotus franciscanus,1,Deep,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,0,Post-Wasting Recovery,Urchins,PVR&Adj,0,0
3 Palms East,2020,Mesocentrotus franciscanus,2,Outer,0.333333333333333,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,33.3333333333333,Post-Wasting Recovery,Urchins,PVR&Adj,27.5,27.5
3 Palms East,2020,Mesocentrotus franciscanus,2,Deep,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,0,Post-Wasting Recovery,Urchins,PVR&Adj,0,0
3 Palms East,2020,Patiria miniata,1,Outer,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,0,Post-Wasting Recovery,Stars,PVR&Adj,0.833333333333335,0.833333333333335
3 Palms East,2020,Patiria miniata,1,Deep,0.0166666666666667,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,1.66666666666667,Post-Wasting Recovery,Stars,PVR&Adj,5,5
3 Palms East,2020,Patiria miniata,2,Outer,0.0166666666666667,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,1.66666666666667,Post-Wasting Recovery,Stars,PVR&Adj,0.833333333333335,0.833333333333335
3 Palms East,2020,Patiria miniata,2,Deep,0.0833333333333333,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,8.33333333333333,Post-Wasting Recovery,Stars,PVR&Adj,5,5
3 Palms East,2020,Pisaster giganteus,1,Outer,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,0,Post-Wasting Recovery,Stars,PVR&Adj,0.833333333333335,0.833333333333335
3 Palms East,2020,Pisaster giganteus,1,Deep,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
3 Palms East,2020,Pisaster giganteus,2,Outer,0.0166666666666667,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,1.66666666666667,Post-Wasting Recovery,Stars,PVR&Adj,0.833333333333335,0.833333333333335
3 Palms East,2020,Pisaster giganteus,2,Deep,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
3 Palms East,2020,Pisaster ochraceus,1,Outer,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
3 Palms East,2020,Pisaster ochraceus,1,Deep,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
3 Palms East,2020,Pisaster ochraceus,2,Outer,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
3 Palms East,2020,Pisaster ochraceus,2,Deep,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,0,Post-Wasting Recovery,Stars,PVR&Adj,0,0
3 Palms East,2020,Strongylocentrotus purpuratus,1,Outer,0.1,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,10,Post-Wasting Recovery,Urchins,PVR&Adj,18.33333333333335,18.33333333333335
3 Palms East,2020,Strongylocentrotus purpuratus,1,Deep,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,0,Post-Wasting Recovery,Urchins,PVR&Adj,0,0
3 Palms East,2020,Strongylocentrotus purpuratus,2,Outer,0.266666666666667,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,26.6666666666667,Post-Wasting Recovery,Urchins,PVR&Adj,18.33333333333335,18.33333333333335
3 Palms East,2020,Strongylocentrotus purpuratus,2,Deep,0,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,0,Post-Wasting Recovery,Urchins,PVR&Adj,0,0
3 Palms East,2021,Mesocentrotus franciscanus,1,Outer,0.133333333333333,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2612.71280944739,0.05241875,0.135283920876359,0.0821236559139785,3.37504375,0.640971693056103,0.336290322580645,33.71666,-118.33317,13.3333333333333,Post-Wasting Recovery,Urchins,PVR&Adj,32.5,32.5
3 Palms East,2021,Mesocentrotus franciscanus,1,Deep,0.0333333333333333,3.99807735790523,14.1801503910276,0.478640002496216,17.9932584269663,21.6,14.98125,2334.88986608606,0.01008125,0.0424417111410119,0.0196236559139785,3.4799,0.837523538030356,0.397043010752688,33.71402,-118.3341,3.33333333333333,Post-Wasting Recovery,Urchins,PVR&Adj,2.5,2.5
